,Image_Name,Label,Orginial_Name,brightness,Original_height,Original_width,intensity_blue,intensity_green,intensity_red,edge_density
normalised_10386.jpg,normalised_10386.jpg,mountain,10386.jpg,122.99373333333334,150,150,154.04,115.02,99.92,0.3419
normalised_10393.jpg,normalised_10393.jpg,mountain,10393.jpg,123.74137777777777,150,150,130.94,126.39,113.9,0.1683
normalised_10398.jpg,normalised_10398.jpg,mountain,10398.jpg,88.60306666666666,150,150,80.18,91.93,93.7,0.4668
normalised_1040.jpg,normalised_1040.jpg,mountain,1040.jpg,92.57238518518518,150,150,105.94,92.06,79.72,0.4351
normalised_10407.jpg,normalised_10407.jpg,mountain,10407.jpg,172.78050370370372,150,150,174.27,168.0,176.07,0.5978
normalised_10418.jpg,normalised_10418.jpg,mountain,10418.jpg,122.43139259259259,150,150,135.62,126.12,105.55,0.5771
normalised_10438.jpg,normalised_10438.jpg,mountain,10438.jpg,136.0355851851852,150,150,144.46,139.44,124.21,0.8174
normalised_10440.jpg,normalised_10440.jpg,mountain,10440.jpg,135.88552592592592,150,150,158.07,141.43,108.16,0.3201
normalised_10449.jpg,normalised_10449.jpg,mountain,10449.jpg,133.77011851851853,150,150,139.36,133.75,128.21,0.5354
normalised_10453.jpg,normalised_10453.jpg,mountain,10453.jpg,104.53928888888889,150,150,118.07,105.48,90.07,0.5087
normalised_10454.jpg,normalised_10454.jpg,mountain,10454.jpg,126.80331851851852,150,150,131.33,127.53,121.55,0.4145
normalised_10456.jpg,normalised_10456.jpg,mountain,10456.jpg,99.15862222222222,150,150,100.85,101.11,95.52,0.2414
normalised_10460.jpg,normalised_10460.jpg,mountain,10460.jpg,115.89767407407408,150,150,122.68,121.45,103.56,0.6318
normalised_10462.jpg,normalised_10462.jpg,mountain,10462.jpg,133.38755555555556,150,150,124.08,131.75,144.33,0.3095
normalised_10474.jpg,normalised_10474.jpg,mountain,10474.jpg,113.90106666666667,150,150,113.9,113.9,113.9,0.3342
normalised_10482.jpg,normalised_10482.jpg,mountain,10482.jpg,100.7007111111111,150,150,101.73,84.75,115.62,0.6069
normalised_10483.jpg,normalised_10483.jpg,mountain,10483.jpg,78.72229629629629,150,150,77.24,79.61,79.32,0.4792
normalised_10496.jpg,normalised_10496.jpg,mountain,10496.jpg,118.40097777777778,150,150,119.01,118.8,117.39,0.2722
normalised_10506.jpg,normalised_10506.jpg,mountain,10506.jpg,75.56302222222222,150,150,74.6,82.97,69.12,0.7035
normalised_10507.jpg,normalised_10507.jpg,mountain,10507.jpg,118.53688888888888,150,150,132.37,116.99,106.25,0.1772
normalised_10515.jpg,normalised_10515.jpg,mountain,10515.jpg,113.89311111111111,150,150,131.22,113.06,97.4,0.2419
normalised_10517.jpg,normalised_10517.jpg,mountain,10517.jpg,123.42871111111111,150,150,125.6,123.79,120.9,0.039
normalised_10518.jpg,normalised_10518.jpg,mountain,10518.jpg,88.22783703703703,150,150,83.19,90.15,91.34,0.2954
normalised_10521.jpg,normalised_10521.jpg,mountain,10521.jpg,140.80681481481483,150,150,138.73,143.44,140.25,0.558
normalised_10537.jpg,normalised_10537.jpg,mountain,10537.jpg,68.55362962962963,150,150,62.08,71.38,72.21,0.5236
normalised_1054.jpg,normalised_1054.jpg,mountain,1054.jpg,127.42497777777778,150,150,153.38,131.49,97.41,0.3079
normalised_10541.jpg,normalised_10541.jpg,mountain,10541.jpg,147.1794074074074,150,150,131.01,152.78,157.75,0.6474
normalised_10544.jpg,normalised_10544.jpg,mountain,10544.jpg,107.53533333333333,150,150,101.42,111.52,109.67,0.366
normalised_10552.jpg,normalised_10552.jpg,mountain,10552.jpg,135.90936296296297,150,150,169.34,131.87,106.52,0.3661
normalised_10554.jpg,normalised_10554.jpg,mountain,10554.jpg,61.659555555555556,150,150,76.57,57.72,50.69,0.3213
normalised_10555.jpg,normalised_10555.jpg,mountain,10555.jpg,148.43512592592592,150,150,159.74,150.55,135.01,0.4049
normalised_10563.jpg,normalised_10563.jpg,mountain,10563.jpg,113.62555555555555,150,150,96.46,109.89,134.53,0.635
normalised_10564.jpg,normalised_10564.jpg,mountain,10564.jpg,119.62731851851852,150,150,128.46,119.49,110.93,0.2171
normalised_10566.jpg,normalised_10566.jpg,mountain,10566.jpg,112.33179259259259,150,150,134.74,117.41,84.85,0.5117
normalised_10574.jpg,normalised_10574.jpg,mountain,10574.jpg,133.9237925925926,150,150,135.1,142.13,124.54,0.542
normalised_10575.jpg,normalised_10575.jpg,mountain,10575.jpg,118.9889037037037,150,150,125.12,123.33,108.52,0.2641
normalised_10581.jpg,normalised_10581.jpg,mountain,10581.jpg,69.91022222222222,150,150,57.32,62.94,89.47,0.0983
normalised_10594.jpg,normalised_10594.jpg,mountain,10594.jpg,153.60088888888887,150,150,158.47,156.93,145.41,0.1925
normalised_10599.jpg,normalised_10599.jpg,mountain,10599.jpg,142.1687259259259,150,150,157.28,141.08,128.15,0.2457
normalised_10603.jpg,normalised_10603.jpg,mountain,10603.jpg,97.13087407407407,150,150,134.67,84.45,72.27,0.3443
normalised_10609.jpg,normalised_10609.jpg,mountain,10609.jpg,94.86783703703703,150,150,90.7,95.81,98.1,0.109
normalised_10611.jpg,normalised_10611.jpg,mountain,10611.jpg,137.52906666666667,150,150,135.02,144.35,133.22,0.5401
normalised_10623.jpg,normalised_10623.jpg,mountain,10623.jpg,97.7296,150,150,107.06,96.83,89.3,0.573
normalised_10636.jpg,normalised_10636.jpg,mountain,10636.jpg,84.49706666666667,150,150,74.74,86.85,91.9,0.1138
normalised_10647.jpg,normalised_10647.jpg,mountain,10647.jpg,147.2228888888889,150,150,172.04,148.3,121.33,0.2496
normalised_1065.jpg,normalised_1065.jpg,mountain,1065.jpg,107.90241481481482,150,150,101.93,109.4,112.38,0.7339
normalised_10659.jpg,normalised_10659.jpg,mountain,10659.jpg,103.60863703703704,150,150,128.55,97.38,84.9,0.5258
normalised_10666.jpg,normalised_10666.jpg,mountain,10666.jpg,77.78807407407407,150,150,73.52,77.77,82.08,0.1432
normalised_10667.jpg,normalised_10667.jpg,mountain,10667.jpg,118.75167407407407,150,150,125.15,118.52,112.58,0.6724
normalised_1067.jpg,normalised_1067.jpg,mountain,1067.jpg,130.96851851851852,150,150,118.98,138.68,135.24,0.4395
normalised_1069.jpg,normalised_1069.jpg,mountain,1069.jpg,151.04437037037036,150,150,160.89,150.61,141.63,0.1218
normalised_10692.jpg,normalised_10692.jpg,mountain,10692.jpg,82.97841481481481,150,150,85.64,86.21,77.09,0.6995
normalised_10714.jpg,normalised_10714.jpg,mountain,10714.jpg,142.57266666666666,150,150,134.63,147.31,145.78,0.3141
normalised_10716.jpg,normalised_10716.jpg,mountain,10716.jpg,81.56047407407408,150,150,105.26,85.34,54.09,0.263
normalised_10727.jpg,normalised_10727.jpg,mountain,10727.jpg,91.884,150,150,93.42,89.47,92.76,0.1651
normalised_10738.jpg,normalised_10738.jpg,mountain,10738.jpg,150.7401037037037,150,150,162.55,152.77,136.9,0.4711
normalised_10743.jpg,normalised_10743.jpg,mountain,10743.jpg,121.08607407407408,150,150,135.82,118.75,108.69,0.5806
normalised_10770.jpg,normalised_10770.jpg,mountain,10770.jpg,104.16474074074074,150,150,121.94,100.86,89.7,0.2714
normalised_10783.jpg,normalised_10783.jpg,mountain,10783.jpg,142.75745185185184,150,150,150.68,142.92,134.67,0.0942
normalised_10787.jpg,normalised_10787.jpg,mountain,10787.jpg,131.31472592592593,150,150,154.29,138.82,100.83,0.2989
normalised_10791.jpg,normalised_10791.jpg,mountain,10791.jpg,95.56832592592593,150,150,85.75,108.58,92.37,0.5736
normalised_10794.jpg,normalised_10794.jpg,mountain,10794.jpg,101.28328888888889,150,150,117.71,100.52,85.61,0.3533
normalised_10800.jpg,normalised_10800.jpg,mountain,10800.jpg,133.8471111111111,150,150,125.52,138.1,137.92,0.4312
normalised_10810.jpg,normalised_10810.jpg,mountain,10810.jpg,112.05810370370371,150,150,114.58,125.6,95.99,0.3859
normalised_10811.jpg,normalised_10811.jpg,mountain,10811.jpg,130.48562962962964,150,150,119.82,134.04,137.59,0.2373
normalised_10815.jpg,normalised_10815.jpg,mountain,10815.jpg,136.06362962962962,150,150,105.52,140.58,162.09,0.042
normalised_10821.jpg,normalised_10821.jpg,mountain,10821.jpg,107.61005925925926,150,150,111.89,104.81,106.13,0.5081
normalised_10824.jpg,normalised_10824.jpg,mountain,10824.jpg,98.45324444444445,150,150,98.45,98.45,98.45,0.4487
normalised_10827.jpg,normalised_10827.jpg,mountain,10827.jpg,145.44194074074073,150,150,147.04,143.93,145.35,0.1104
normalised_10837.jpg,normalised_10837.jpg,mountain,10837.jpg,128.7245037037037,150,150,174.44,125.77,85.96,0.1717
normalised_10850.jpg,normalised_10850.jpg,mountain,10850.jpg,128.824,150,150,138.34,130.81,117.32,0.7296
normalised_10857.jpg,normalised_10857.jpg,mountain,10857.jpg,143.53896296296296,150,150,144.3,143.22,143.1,0.0915
normalised_10859.jpg,normalised_10859.jpg,mountain,10859.jpg,128.75051851851853,150,150,138.47,126.16,121.62,0.0943
normalised_10862.jpg,normalised_10862.jpg,mountain,10862.jpg,129.19847407407408,150,150,130.77,131.89,124.93,0.3759
normalised_10863.jpg,normalised_10863.jpg,mountain,10863.jpg,91.11220740740741,150,150,80.65,94.17,98.52,0.8934
normalised_1087.jpg,normalised_1087.jpg,mountain,1087.jpg,155.50266666666667,150,150,164.34,154.45,147.72,0.3356
normalised_10876.jpg,normalised_10876.jpg,mountain,10876.jpg,148.08964444444445,150,150,159.31,148.66,136.3,0.5309
normalised_10891.jpg,normalised_10891.jpg,mountain,10891.jpg,103.404,150,150,119.59,106.91,83.71,0.5715
normalised_10895.jpg,normalised_10895.jpg,mountain,10895.jpg,61.47496296296296,150,150,61.54,64.17,58.71,0.0771
normalised_10922.jpg,normalised_10922.jpg,mountain,10922.jpg,160.16371851851852,150,150,163.89,158.97,157.63,0.0874
normalised_10932.jpg,normalised_10932.jpg,mountain,10932.jpg,119.45379259259259,150,150,127.5,123.14,107.72,0.7
normalised_10965.jpg,normalised_10965.jpg,mountain,10965.jpg,100.13077037037037,150,150,101.82,102.83,95.74,0.6116
normalised_10975.jpg,normalised_10975.jpg,mountain,10975.jpg,93.51982222222222,150,150,113.53,88.41,78.62,0.0852
normalised_10977.jpg,normalised_10977.jpg,mountain,10977.jpg,140.97601481481482,150,150,123.36,151.98,147.58,0.636
normalised_11023.jpg,normalised_11023.jpg,mountain,11023.jpg,140.88546666666667,150,150,157.03,143.26,122.37,0.4407
normalised_11032.jpg,normalised_11032.jpg,mountain,11032.jpg,97.14924444444445,150,150,123.58,97.16,70.7,0.2717
normalised_11034.jpg,normalised_11034.jpg,mountain,11034.jpg,111.06231111111111,150,150,132.79,107.78,92.61,0.5138
normalised_11044.jpg,normalised_11044.jpg,mountain,11044.jpg,130.11742222222222,150,150,142.6,128.8,118.95,0.6197
normalised_11049.jpg,normalised_11049.jpg,mountain,11049.jpg,135.5186962962963,150,150,151.82,133.59,121.14,0.6941
normalised_11057.jpg,normalised_11057.jpg,mountain,11057.jpg,135.75383703703704,150,150,137.04,139.69,130.53,0.2538
normalised_11063.jpg,normalised_11063.jpg,mountain,11063.jpg,127.45351111111111,150,150,116.37,130.89,135.1,0.6884
normalised_11066.jpg,normalised_11066.jpg,mountain,11066.jpg,136.6046814814815,150,150,133.21,133.78,142.82,0.1705
normalised_11069.jpg,normalised_11069.jpg,mountain,11069.jpg,137.98834074074074,150,150,157.47,137.53,118.97,0.6175
normalised_11075.jpg,normalised_11075.jpg,mountain,11075.jpg,135.3431111111111,150,150,158.43,148.55,99.05,0.3226
normalised_11080.jpg,normalised_11080.jpg,mountain,11080.jpg,107.45881481481482,150,150,122.21,105.48,94.68,0.7187
normalised_11090.jpg,normalised_11090.jpg,mountain,11090.jpg,141.6493925925926,150,150,155.36,138.9,130.68,0.599
normalised_11099.jpg,normalised_11099.jpg,mountain,11099.jpg,140.49357037037038,150,150,151.94,145.35,124.19,0.6571
normalised_11100.jpg,normalised_11100.jpg,mountain,11100.jpg,103.89891851851851,150,150,141.7,99.79,70.2,0.165
normalised_11111.jpg,normalised_11111.jpg,mountain,11111.jpg,190.69786666666667,150,150,198.53,189.95,183.62,0.249
normalised_11114.jpg,normalised_11114.jpg,mountain,11114.jpg,134.24662222222221,150,150,138.34,140.11,124.29,0.3641
normalised_11118.jpg,normalised_11118.jpg,mountain,11118.jpg,103.26757037037036,150,150,114.15,104.63,91.03,0.442
normalised_11124.jpg,normalised_11124.jpg,mountain,11124.jpg,98.85897777777778,150,150,110.92,98.6,87.06,0.14
normalised_11125.jpg,normalised_11125.jpg,mountain,11125.jpg,115.46391111111112,150,150,129.26,114.51,102.62,0.3828
normalised_11127.jpg,normalised_11127.jpg,mountain,11127.jpg,128.49905185185185,150,150,123.66,133.92,127.92,0.1794
normalised_11132.jpg,normalised_11132.jpg,mountain,11132.jpg,152.76291851851852,150,150,179.0,151.0,128.29,0.4379
normalised_11136.jpg,normalised_11136.jpg,mountain,11136.jpg,100.09626666666666,150,150,103.92,108.15,88.22,0.7551
normalised_11148.jpg,normalised_11148.jpg,mountain,11148.jpg,129.42585185185186,150,150,140.94,133.1,114.24,0.3457
normalised_11164.jpg,normalised_11164.jpg,mountain,11164.jpg,132.0643851851852,150,150,134.67,132.92,128.6,0.2239
normalised_11171.jpg,normalised_11171.jpg,mountain,11171.jpg,80.55505185185186,150,150,78.61,82.43,80.63,0.4039
normalised_11180.jpg,normalised_11180.jpg,mountain,11180.jpg,145.7068148148148,150,150,156.74,146.85,133.53,0.2466
normalised_11189.jpg,normalised_11189.jpg,mountain,11189.jpg,116.11884444444445,150,150,127.61,115.96,104.78,0.3381
normalised_11215.jpg,normalised_11215.jpg,mountain,11215.jpg,96.33343703703704,150,150,108.05,98.84,82.11,0.2468
normalised_11217.jpg,normalised_11217.jpg,mountain,11217.jpg,51.330503703703705,150,150,52.41,52.52,49.06,0.1935
normalised_11218.jpg,normalised_11218.jpg,mountain,11218.jpg,104.85811851851852,150,150,109.67,116.44,88.46,0.7536
normalised_11220.jpg,normalised_11220.jpg,mountain,11220.jpg,155.1634222222222,150,150,152.19,155.77,157.53,0.372
normalised_11223.jpg,normalised_11223.jpg,mountain,11223.jpg,165.86693333333332,150,150,160.04,164.9,172.66,0.6293
normalised_11231.jpg,normalised_11231.jpg,mountain,11231.jpg,132.51791111111112,150,150,148.67,136.01,112.87,0.2001
normalised_11232.jpg,normalised_11232.jpg,mountain,11232.jpg,102.30717037037037,150,150,116.31,103.78,86.83,0.3985
normalised_11254.jpg,normalised_11254.jpg,mountain,11254.jpg,140.04302222222222,150,150,155.94,136.22,127.97,0.376
normalised_11265.jpg,normalised_11265.jpg,mountain,11265.jpg,83.5002074074074,150,150,118.21,88.09,44.2,0.6817
normalised_1127.jpg,normalised_1127.jpg,mountain,1127.jpg,109.60371851851852,150,150,116.05,110.79,101.97,0.3743
normalised_11276.jpg,normalised_11276.jpg,mountain,11276.jpg,108.44377777777778,150,150,108.41,106.97,109.95,0.3337
normalised_11282.jpg,normalised_11282.jpg,mountain,11282.jpg,123.65124444444444,150,150,133.93,124.96,112.06,0.2845
normalised_11284.jpg,normalised_11284.jpg,mountain,11284.jpg,117.49019259259259,150,150,143.13,117.17,92.17,0.2714
normalised_1129.jpg,normalised_1129.jpg,mountain,1129.jpg,87.19238518518519,150,150,98.16,87.93,75.49,0.5405
normalised_11291.jpg,normalised_11291.jpg,mountain,11291.jpg,123.95348148148148,150,150,127.1,126.64,118.12,0.2707
normalised_11300.jpg,normalised_11300.jpg,mountain,11300.jpg,124.74056296296297,150,150,128.29,130.45,115.48,0.5739
normalised_11310.jpg,normalised_11310.jpg,mountain,11310.jpg,101.10728888888889,150,150,93.43,106.15,103.75,0.8003
normalised_11319.jpg,normalised_11319.jpg,mountain,11319.jpg,140.94216296296295,150,150,164.93,139.81,118.09,0.0778
normalised_11326.jpg,normalised_11326.jpg,mountain,11326.jpg,109.70413333333333,150,150,121.68,109.35,98.08,0.3371
normalised_1133.jpg,normalised_1133.jpg,mountain,1133.jpg,129.6004888888889,150,150,118.89,135.71,134.2,0.3982
normalised_11340.jpg,normalised_11340.jpg,mountain,11340.jpg,125.66674074074074,150,150,135.16,127.89,113.96,0.2518
normalised_11346.jpg,normalised_11346.jpg,mountain,11346.jpg,126.03983703703703,150,150,151.41,123.5,103.21,0.3038
normalised_11355.jpg,normalised_11355.jpg,mountain,11355.jpg,135.47056296296296,150,150,169.38,141.01,96.02,0.2813
normalised_11358.jpg,normalised_11358.jpg,mountain,11358.jpg,87.28245925925926,150,150,113.63,97.78,50.43,0.3831
normalised_11362.jpg,normalised_11362.jpg,mountain,11362.jpg,144.37783703703704,150,150,163.26,137.42,132.46,0.0945
normalised_11367.jpg,normalised_11367.jpg,mountain,11367.jpg,113.97697777777778,150,150,117.89,120.01,104.03,0.0747
normalised_11383.jpg,normalised_11383.jpg,mountain,11383.jpg,113.0324,150,150,112.98,117.32,108.79,0.2797
normalised_11387.jpg,normalised_11387.jpg,mountain,11387.jpg,141.1828,150,150,164.6,142.34,116.61,0.5034
normalised_11393.jpg,normalised_11393.jpg,mountain,11393.jpg,118.91580740740741,150,150,126.57,118.05,112.13,0.7095
normalised_11396.jpg,normalised_11396.jpg,mountain,11396.jpg,122.40475555555555,150,150,160.64,120.3,86.27,0.3104
normalised_1140.jpg,normalised_1140.jpg,mountain,1140.jpg,76.88754074074075,150,150,89.33,74.29,67.04,0.3403
normalised_11402.jpg,normalised_11402.jpg,mountain,11402.jpg,103.52748148148149,150,150,107.72,105.9,96.96,0.5268
normalised_11409.jpg,normalised_11409.jpg,mountain,11409.jpg,104.64665185185186,150,150,110.16,104.13,99.65,0.4634
normalised_11436.jpg,normalised_11436.jpg,mountain,11436.jpg,133.94875555555555,150,150,149.0,133.32,119.52,0.4219
normalised_11439.jpg,normalised_11439.jpg,mountain,11439.jpg,101.19551111111112,150,150,90.12,103.79,109.68,0.6193
normalised_11441.jpg,normalised_11441.jpg,mountain,11441.jpg,152.21207407407408,150,150,168.55,152.73,135.36,0.563
normalised_11450.jpg,normalised_11450.jpg,mountain,11450.jpg,115.86170370370371,150,150,122.68,121.22,103.69,0.5073
normalised_11457.jpg,normalised_11457.jpg,mountain,11457.jpg,128.32647407407407,150,150,114.48,139.57,130.92,0.4143
normalised_11460.jpg,normalised_11460.jpg,mountain,11460.jpg,129.3456148148148,150,150,143.87,132.64,111.53,0.4878
normalised_11464.jpg,normalised_11464.jpg,mountain,11464.jpg,113.24862222222222,150,150,113.25,113.25,113.25,0.0529
normalised_11467.jpg,normalised_11467.jpg,mountain,11467.jpg,85.90475555555555,150,150,85.9,85.9,85.9,0.4433
normalised_1147.jpg,normalised_1147.jpg,mountain,1147.jpg,164.3286962962963,150,150,163.19,165.02,164.77,0.085
normalised_11480.jpg,normalised_11480.jpg,mountain,11480.jpg,120.64397037037037,150,150,109.36,114.11,138.46,0.126
normalised_11487.jpg,normalised_11487.jpg,mountain,11487.jpg,162.4728888888889,150,150,172.23,170.58,144.61,0.0891
normalised_1149.jpg,normalised_1149.jpg,mountain,1149.jpg,125.44924444444445,150,150,129.6,126.64,120.11,0.4426
normalised_11490.jpg,normalised_11490.jpg,mountain,11490.jpg,143.88722962962962,150,150,143.12,139.29,149.25,0.3956
normalised_11491.jpg,normalised_11491.jpg,mountain,11491.jpg,131.66045925925926,150,150,150.01,131.33,113.64,0.5437
normalised_11497.jpg,normalised_11497.jpg,mountain,11497.jpg,142.15171851851852,150,150,176.37,138.52,111.56,0.3491
normalised_11504.jpg,normalised_11504.jpg,mountain,11504.jpg,124.12755555555556,150,150,130.04,124.65,117.69,0.4321
normalised_11508.jpg,normalised_11508.jpg,mountain,11508.jpg,138.16475555555556,150,150,123.25,145.0,146.24,0.4216
normalised_1151.jpg,normalised_1151.jpg,mountain,1151.jpg,103.88075555555555,150,150,124.59,104.88,82.18,0.49
normalised_11512.jpg,normalised_11512.jpg,mountain,11512.jpg,92.61598518518518,150,150,111.54,87.83,78.48,0.1113
normalised_11515.jpg,normalised_11515.jpg,mountain,11515.jpg,107.64232592592593,150,150,130.94,104.98,87.0,0.3397
normalised_11516.jpg,normalised_11516.jpg,mountain,11516.jpg,123.03554074074074,150,150,139.64,119.1,110.37,0.8332
normalised_11524.jpg,normalised_11524.jpg,mountain,11524.jpg,97.52982222222222,150,150,110.63,98.29,83.67,0.6003
normalised_11528.jpg,normalised_11528.jpg,mountain,11528.jpg,98.59549629629629,150,150,102.34,102.01,91.43,0.6083
normalised_11544.jpg,normalised_11544.jpg,mountain,11544.jpg,98.13087407407407,150,150,95.44,101.96,97.0,0.0605
normalised_1155.jpg,normalised_1155.jpg,mountain,1155.jpg,165.6482814814815,150,150,161.77,174.17,161.01,0.3886
normalised_11554.jpg,normalised_11554.jpg,mountain,11554.jpg,168.07884444444446,150,150,167.2,169.16,167.88,0.4252
normalised_11562.jpg,normalised_11562.jpg,mountain,11562.jpg,95.63690370370371,150,150,112.06,98.35,76.51,0.6053
normalised_11597.jpg,normalised_11597.jpg,mountain,11597.jpg,156.2741037037037,150,150,176.41,156.44,135.97,0.1381
normalised_1160.jpg,normalised_1160.jpg,mountain,1160.jpg,96.24928888888888,150,150,102.07,97.59,89.1,0.577
normalised_11626.jpg,normalised_11626.jpg,mountain,11626.jpg,112.05228148148149,150,150,121.72,105.4,109.04,0.3077
normalised_11637.jpg,normalised_11637.jpg,mountain,11637.jpg,138.07666666666665,150,150,160.49,138.74,115.0,0.2715
normalised_1165.jpg,normalised_1165.jpg,mountain,1165.jpg,117.12162962962962,150,150,120.66,118.32,112.38,0.5145
normalised_11669.jpg,normalised_11669.jpg,mountain,11669.jpg,128.85222222222222,150,150,130.89,137.16,118.51,0.1088
normalised_11672.jpg,normalised_11672.jpg,mountain,11672.jpg,133.77011851851853,150,150,139.51,133.96,127.84,0.4972
normalised_11677.jpg,normalised_11677.jpg,mountain,11677.jpg,115.60099259259259,150,150,109.33,123.1,114.38,0.6203
normalised_11680.jpg,normalised_11680.jpg,mountain,11680.jpg,68.42093333333334,150,150,77.95,66.13,61.18,0.1171
normalised_11690.jpg,normalised_11690.jpg,mountain,11690.jpg,136.0389925925926,150,150,134.25,138.93,134.93,0.5862
normalised_11691.jpg,normalised_11691.jpg,mountain,11691.jpg,98.78995555555555,150,150,80.86,114.57,100.94,0.5183
normalised_11712.jpg,normalised_11712.jpg,mountain,11712.jpg,89.97841481481481,150,150,98.85,93.88,77.2,0.425
normalised_11732.jpg,normalised_11732.jpg,mountain,11732.jpg,118.2636888888889,150,150,121.0,124.11,109.68,0.623
normalised_11748.jpg,normalised_11748.jpg,mountain,11748.jpg,120.73958518518519,150,150,131.43,122.77,108.02,0.4925
normalised_11750.jpg,normalised_11750.jpg,mountain,11750.jpg,109.13042962962963,150,150,131.11,103.58,92.7,0.7213
normalised_11762.jpg,normalised_11762.jpg,mountain,11762.jpg,141.80014814814814,150,150,169.21,145.83,110.36,0.3722
normalised_11779.jpg,normalised_11779.jpg,mountain,11779.jpg,105.53754074074074,150,150,109.12,107.41,100.08,0.4327
normalised_11790.jpg,normalised_11790.jpg,mountain,11790.jpg,154.42422222222223,150,150,168.2,154.86,140.21,0.4653
normalised_118.jpg,normalised_118.jpg,mountain,118.jpg,117.17093333333334,150,150,140.12,116.13,95.26,0.2018
normalised_1181.jpg,normalised_1181.jpg,mountain,1181.jpg,81.85933333333334,150,150,81.64,91.94,72.0,0.3827
normalised_11810.jpg,normalised_11810.jpg,mountain,11810.jpg,117.40222222222222,150,150,137.49,115.0,99.72,0.5072
normalised_11816.jpg,normalised_11816.jpg,mountain,11816.jpg,161.1415851851852,150,150,178.05,161.54,143.83,0.3025
normalised_11828.jpg,normalised_11828.jpg,mountain,11828.jpg,102.35742222222223,150,150,82.28,109.14,115.65,0.6219
normalised_1183.jpg,normalised_1183.jpg,mountain,1183.jpg,58.72568888888889,150,150,101.4,46.91,27.87,0.1046
normalised_1184.jpg,normalised_1184.jpg,mountain,1184.jpg,99.06985185185185,150,150,98.06,97.4,101.75,0.1202
normalised_11842.jpg,normalised_11842.jpg,mountain,11842.jpg,129.90660740740742,150,150,144.34,127.09,118.29,0.6113
normalised_11856.jpg,normalised_11856.jpg,mountain,11856.jpg,106.42548148148148,150,150,110.64,109.12,99.52,0.5267
normalised_11858.jpg,normalised_11858.jpg,mountain,11858.jpg,121.06914074074074,150,150,115.36,121.33,126.52,0.5756
normalised_11864.jpg,normalised_11864.jpg,mountain,11864.jpg,107.02186666666667,150,150,115.15,113.1,92.82,0.641
normalised_11865.jpg,normalised_11865.jpg,mountain,11865.jpg,132.51262222222223,150,150,127.48,133.17,136.89,0.3698
normalised_11871.jpg,normalised_11871.jpg,mountain,11871.jpg,125.09945185185185,150,150,123.16,127.67,124.47,0.102
normalised_11873.jpg,normalised_11873.jpg,mountain,11873.jpg,129.94232172470979,134,150,145.94,131.8,112.08,0.7045
normalised_11876.jpg,normalised_11876.jpg,mountain,11876.jpg,131.6500888888889,150,150,167.55,129.81,97.59,0.3843
normalised_11877.jpg,normalised_11877.jpg,mountain,11877.jpg,71.58416296296296,150,150,69.62,76.15,68.98,0.4305
normalised_11887.jpg,normalised_11887.jpg,mountain,11887.jpg,123.10407407407408,150,150,121.37,129.06,118.89,0.3725
normalised_11894.jpg,normalised_11894.jpg,mountain,11894.jpg,117.73995555555555,150,150,118.39,116.44,118.39,0.5245
normalised_11898.jpg,normalised_11898.jpg,mountain,11898.jpg,131.55785185185186,150,150,146.57,131.38,116.72,0.1182
normalised_11927.jpg,normalised_11927.jpg,mountain,11927.jpg,166.5268888888889,150,150,188.28,165.65,145.65,0.1163
normalised_11932.jpg,normalised_11932.jpg,mountain,11932.jpg,122.82456296296296,150,150,112.52,131.94,124.01,0.4943
normalised_11933.jpg,normalised_11933.jpg,mountain,11933.jpg,117.11358518518519,150,150,128.93,118.86,103.55,0.4067
normalised_11940.jpg,normalised_11940.jpg,mountain,11940.jpg,180.21454814814814,150,150,185.35,179.63,175.66,0.1951
normalised_11955.jpg,normalised_11955.jpg,mountain,11955.jpg,113.96124444444445,150,150,114.25,117.82,109.81,0.1393
normalised_11956.jpg,normalised_11956.jpg,mountain,11956.jpg,111.05965925925926,150,150,101.08,120.29,111.81,0.6143
normalised_11964.jpg,normalised_11964.jpg,mountain,11964.jpg,100.50165925925926,150,150,108.84,98.12,94.54,0.5208
normalised_11981.jpg,normalised_11981.jpg,mountain,11981.jpg,139.9768,150,150,148.96,135.49,135.48,0.5936
normalised_11982.jpg,normalised_11982.jpg,mountain,11982.jpg,111.83250370370371,150,150,104.73,113.48,117.29,0.6149
normalised_11989.jpg,normalised_11989.jpg,mountain,11989.jpg,134.1929925925926,150,150,138.99,136.84,126.75,0.118
normalised_120.jpg,normalised_120.jpg,mountain,120.jpg,134.0280888888889,150,150,133.19,136.66,132.24,0.6373
normalised_12007.jpg,normalised_12007.jpg,mountain,12007.jpg,138.4178962962963,150,150,152.91,135.02,127.33,0.3643
normalised_12008.jpg,normalised_12008.jpg,mountain,12008.jpg,126.28253333333333,150,150,153.4,128.9,96.55,0.4152
normalised_12014.jpg,normalised_12014.jpg,mountain,12014.jpg,114.20874074074074,150,150,124.16,113.66,104.81,0.4106
normalised_1203.jpg,normalised_1203.jpg,mountain,1203.jpg,115.16515555555556,150,150,128.51,116.07,100.92,0.7561
normalised_12030.jpg,normalised_12030.jpg,mountain,12030.jpg,141.0044,150,150,170.8,146.94,105.28,0.4556
normalised_12043.jpg,normalised_12043.jpg,mountain,12043.jpg,119.26663703703704,150,150,129.02,116.53,112.25,0.3605
